datestamp,centre_name,purchasing_power_quantile,estimated_actual_footfall,estimated_actual_footfall_rolling,indexed_signal,indexed_signal_rolling,source
2024-09-25,Met Office - Bradford,0,634978,622383,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-09-26,Met Office - Bradford,0,587866,604955,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-09-27,Met Office - Bradford,0,616137,638835,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-09-28,Met Office - Bradford,0,594403,606694,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-09-29,Met Office - Bradford,0,583885,594756,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-09-30,Met Office - Bradford,0,584020,611735,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-01,Met Office - Bradford,0,583278,606797,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-02,Met Office - Bradford,0,589181,615181,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-03,Met Office - Bradford,0,626827,608285,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-04,Met Office - Bradford,0,631557,631008,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-05,Met Office - Bradford,0,656703,602198,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-06,Met Office - Bradford,0,625588,589622,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-07,Met Office - Bradford,0,595403,599353,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-08,Met Office - Bradford,0,563634,595581,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-09,Met Office - Bradford,0,596917,604697,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-10,Met Office - Bradford,0,628567,605162,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-11,Met Office - Bradford,0,611008,625295,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-12,Met Office - Bradford,0,588498,598207,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-13,Met Office - Bradford,0,545061,581979,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-14,Met Office - Bradford,0,603926,599644,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-15,Met Office - Bradford,0,617503,600600,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-16,Met Office - Bradford,0,592781,603025,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-17,Met Office - Bradford,0,589649,606447,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-18,Met Office - Bradford,0,607413,620300,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-19,Met Office - Bradford,0,558461,593962,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-20,Met Office - Bradford,0,582060,582635,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-21,Met Office - Bradford,0,605170,599381,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-22,Met Office - Bradford,0,618032,601545,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-23,Met Office - Bradford,0,607119,604498,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-24,Met Office - Bradford,0,615379,606583,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-25,Met Office - Bradford,0,626540,621060,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-26,Met Office - Bradford,0,591603,589598,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-27,Met Office - Bradford,0,605526,580695,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-28,Met Office - Bradford,0,604237,598487,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-29,Met Office - Bradford,0,633886,603078,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-30,Met Office - Bradford,0,631647,605768,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-10-31,Met Office - Bradford,0,637619,610191,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-01,Met Office - Bradford,0,653275,626644,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-02,Met Office - Bradford,0,616928,600332,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-03,Met Office - Bradford,0,616280,590513,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-04,Met Office - Bradford,0,620394,598706,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-05,Met Office - Bradford,0,609706,604423,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-06,Met Office - Bradford,0,567368,602856,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-07,Met Office - Bradford,0,548369,604897,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-08,Met Office - Bradford,0,585301,618747,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-09,Met Office - Bradford,0,572825,597060,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-10,Met Office - Bradford,0,557640,588006,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-11,Met Office - Bradford,0,572868,598002,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-12,Met Office - Bradford,0,567203,599035,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-13,Met Office - Bradford,0,574050,594152,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-14,Met Office - Bradford,0,585984,604628,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-15,Met Office - Bradford,0,603894,616998,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-16,Met Office - Bradford,0,587564,596083,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-17,Met Office - Bradford,0,578820,587282,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-18,Met Office - Bradford,0,623647,603663,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-19,Met Office - Bradford,0,625578,605078,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-20,Met Office - Bradford,0,606098,596569,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-21,Met Office - Bradford,0,588895,599209,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-22,Met Office - Bradford,0,583030,610066,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-23,Met Office - Bradford,0,593698,587083,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-24,Met Office - Bradford,0,590727,582302,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-25,Met Office - Bradford,0,602146,604627,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-26,Met Office - Bradford,0,595368,609611,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-27,Met Office - Bradford,0,603161,597461,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-28,Met Office - Bradford,0,616673,597510,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-29,Met Office - Bradford,0,635543,613571,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-11-30,Met Office - Bradford,0,591505,587512,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-01,Met Office - Bradford,0,568140,585599,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-02,Met Office - Bradford,0,584869,601904,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-03,Met Office - Bradford,0,573552,603332,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-04,Met Office - Bradford,0,594110,597650,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-05,Met Office - Bradford,0,559469,593198,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-06,Met Office - Bradford,0,617673,615036,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-07,Met Office - Bradford,0,606766,594413,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-08,Met Office - Bradford,0,590760,586842,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-09,Met Office - Bradford,0,606960,602160,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-10,Met Office - Bradford,0,628813,604872,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-11,Met Office - Bradford,0,611530,598281,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-12,Met Office - Bradford,0,584158,588738,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-13,Met Office - Bradford,0,639129,616835,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-14,Met Office - Bradford,0,569844,591304,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-15,Met Office - Bradford,0,590867,584748,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-16,Met Office - Bradford,0,619774,604380,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-17,Met Office - Bradford,0,602409,600376,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-18,Met Office - Bradford,0,606494,594687,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-19,Met Office - Bradford,0,640680,589175,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-20,Met Office - Bradford,0,603426,609714,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-21,Met Office - Bradford,0,607893,590014,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-22,Met Office - Bradford,0,660176,591019,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-23,Met Office - Bradford,0,603470,601962,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-24,Met Office - Bradford,0,579591,596073,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-25,Met Office - Bradford,0,589465,597844,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-26,Met Office - Bradford,0,581863,593960,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-27,Met Office - Bradford,0,615935,614090,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-28,Met Office - Bradford,0,586067,591905,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-29,Met Office - Bradford,0,584188,594811,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-30,Met Office - Bradford,0,594481,605050,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2024-12-31,Met Office - Bradford,0,599590,600700,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2025-01-01,Met Office - Bradford,0,577601,598351,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-01.csv
2025-01-02,Met Office - Bradford,0,607459,597028,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-02.csv
2025-01-03,Met Office - Bradford,0,599189,613418,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-03.csv
2025-01-04,Met Office - Bradford,0,624713,597212,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-04.csv
2025-01-05,Met Office - Bradford,0,553875,591248,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-05.csv
2025-01-06,Met Office - Bradford,0,554925,595232,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-06.csv
2025-01-07,Met Office - Bradford,0,613778,599014,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-07.csv
2025-01-08,Met Office - Bradford,0,572455,593545,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-08.csv
2025-01-09,Met Office - Bradford,0,580086,595770,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-09.csv
2025-01-10,Met Office - Bradford,0,604824,616531,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-10.csv
2025-01-11,Met Office - Bradford,0,559510,592328,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-11.csv
2025-01-12,Met Office - Bradford,0,569883,588270,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-12.csv
2025-01-13,Met Office - Bradford,0,573230,591101,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-13.csv
2025-01-14,Met Office - Bradford,0,600721,599779,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-14.csv
2025-01-15,Met Office - Bradford,0,606532,594027,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-15.csv
2025-01-16,Met Office - Bradford,0,627314,597290,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-16.csv
2025-01-17,Met Office - Bradford,0,619714,614270,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-17.csv
2025-01-18,Met Office - Bradford,0,638155,598993,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-18.csv
2025-01-19,Met Office - Bradford,0,601514,593038,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-19.csv
2025-01-20,Met Office - Bradford,0,614661,595357,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-20.csv
2025-01-21,Met Office - Bradford,0,608951,604836,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-21.csv
2025-01-22,Met Office - Bradford,0,642895,600996,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-22.csv
2025-01-23,Met Office - Bradford,0,625073,606662,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-23.csv
2025-01-24,Met Office - Bradford,0,598257,611497,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-24.csv
2025-01-25,Met Office - Bradford,0,600468,598093,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-25.csv
2025-01-26,Met Office - Bradford,0,,1104021,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-26.csv
2025-01-27,Met Office - Bradford,0,1098077,1089716,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-27.csv
2025-01-28,Met Office - Bradford,0,,1111313,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-28.csv
2025-01-29,Met Office - Bradford,0,,1111584,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-29.csv
2025-01-30,Met Office - Bradford,0,,1135892,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-30.csv
2025-01-31,Met Office - Bradford,0,,1127269,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-01-31.csv
2025-02-01,Met Office - Bradford,0,,1119235,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-01.csv
2025-02-02,Met Office - Bradford,0,,1110140,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-02.csv
2025-02-03,Met Office - Bradford,0,,1081767,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-03.csv
2025-02-04,Met Office - Bradford,0,,1118102,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-04.csv
2025-02-05,Met Office - Bradford,0,,1114069,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-05.csv
2025-02-06,Met Office - Bradford,0,,1125903,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-06.csv
2025-02-07,Met Office - Bradford,0,,1111614,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-07.csv
2025-02-08,Met Office - Bradford,0,,1091980,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-08.csv
2025-02-09,Met Office - Bradford,0,,1066937,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-09.csv
2025-02-10,Met Office - Bradford,0,,1069974,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-10.csv
2025-02-11,Met Office - Bradford,0,,1111068,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-11.csv
2025-02-12,Met Office - Bradford,0,,1102172,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-12.csv
2025-02-13,Met Office - Bradford,0,,1108694,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-13.csv
2025-02-14,Met Office - Bradford,0,,1083323,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-14.csv
2025-02-15,Met Office - Bradford,0,,1080095,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-15.csv
2025-02-16,Met Office - Bradford,0,910161,1022961,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2025-02-16.csv
