area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford city centre,daily,2025-11-23,95812.95,95812.95,78369.99059717092,78369.99059717092,17442.959402829078,17442.959402829078
Bradford city centre,daily,2025-11-24,127413.67,127413.67,104069.01537016546,104069.01537016546,23344.65462983454,23344.65462983454
Bradford city centre,daily,2025-11-25,82071.14,82071.14,67034.11596343627,67034.11596343627,15037.024036563727,15037.024036563727
Bradford city centre,daily,2025-11-26,134718.53,134718.53,110035.483392136,110035.483392136,24683.046607864002,24683.046607864002
Bradford city centre,daily,2025-11-27,74928.09,74928.09,61199.81121230666,61199.81121230666,13728.278787693338,13728.278787693338
Bradford city centre,daily,2025-11-28,77762.47,77762.47,63514.877843578564,63514.877843578564,14247.592156421439,14247.592156421439
Bradford city centre,daily,2025-11-29,94975.22,94975.22,77684.77119600472,77684.77119600472,17290.44880399529,17290.44880399529
Bradford city centre,daily,2025-11-30,85254.04,85254.04,69733.35350984219,69733.35350984219,15520.686490157814,15520.686490157814
Bradford city centre,daily,2025-12-01,78933.79,78933.79,64471.589310122,64471.589310122,14462.200689877995,14462.200689877995
Bradford city centre,daily,2025-12-02,158038.92,158038.92,129083.12581031809,129083.12581031809,28955.79418968193,28955.79418968193
Bradford city centre,daily,2025-12-03,130539.81,130539.81,106622.3859128183,106622.3859128183,23917.424087181706,23917.424087181706
Bradford city centre,daily,2025-12-04,122844.16,122844.16,100336.72819545238,100336.72819545238,22507.43180454762,22507.43180454762
Bradford city centre,daily,2025-12-05,152718.57,152718.57,124737.56708082963,124737.56708082963,27981.002919170372,27981.002919170372
Bradford city centre,daily,2025-12-06,136842.67,136842.67,111930.15934893732,111930.15934893732,24912.510651062687,24912.510651062687
Bradford city centre,daily,2025-12-07,172795.54,172795.54,141337.72986880242,141337.72986880242,31457.810131197588,31457.810131197588
Bradford city centre,daily,2025-12-08,124655.6,124655.6,101816.27726740151,101816.27726740151,22839.32273259849,22839.32273259849
Bradford city centre,daily,2025-12-09,101033.97,101033.97,82522.58785763597,82522.58785763597,18511.382142364033,18511.382142364033
Bradford city centre,daily,2025-12-10,99159.82,99159.82,80991.81847350321,80991.81847350321,18168.001526496802,18168.001526496802
Bradford city centre,daily,2025-12-11,144856.84,144856.84,118316.2584394092,118316.2584394092,26540.5815605908,26540.5815605908
Bradford city centre,daily,2025-12-12,171645.06,171645.06,140196.35716758628,140196.35716758628,31448.702832413725,31448.702832413725
Bradford city centre,daily,2025-12-13,156792.53,156792.53,128248.10322411156,128248.10322411156,28544.426775888438,28544.426775888438
Bradford city centre,daily,2025-12-14,127519.65,127519.65,104304.41575438943,104304.41575438943,23215.234245610565,23215.234245610565
Bradford city centre,daily,2025-12-15,72002.7,72002.7,58810.40937752921,58810.40937752921,13192.290622470786,13192.290622470786
Bradford city centre,daily,2025-12-16,56065.52,56065.52,45793.22974227427,45793.22974227427,10272.290257725728,10272.290257725728
Bradford city centre,daily,2025-12-17,118866.99,118866.99,97088.25284849973,97088.25284849973,21778.737151500274,21778.737151500274
Bradford city centre,daily,2025-12-18,134171.86,134171.86,109588.97393492932,109588.97393492932,24582.88606507066,24582.88606507066
Bradford city centre,daily,2025-12-19,73597.63,73597.63,60113.117279156555,60113.117279156555,13484.512720843451,13484.512720843451
Bradford city centre,daily,2025-12-20,130251.13,130251.13,106538.6237807195,106538.6237807195,23712.50621928051,23712.50621928051
Bradford city centre,daily,2025-12-21,96264.56,96264.56,78739.38399810043,78739.38399810043,17525.176001899574,17525.176001899574
Bradford city centre,daily,2025-12-22,100186.95,100186.95,81830.75834359058,81830.75834359058,18356.191656409406,18356.191656409406
Bradford city centre,daily,2025-12-23,136019.9,136019.9,111098.41717728064,111098.41717728064,24921.482822719343,24921.482822719343
Bradford city centre,daily,2025-12-24,177836.57,177836.57,145253.46249509574,145253.46249509574,32583.10750490426,32583.10750490426
Bradford city centre,daily,2025-12-25,118449.19,118449.19,96747.00190877203,96747.00190877203,21702.188091227978,21702.188091227978
Bradford city centre,daily,2025-12-26,236902.85,236902.85,193497.65482688005,193497.65482688005,43405.195173119944,43405.195173119944
Bradford city centre,daily,2025-12-27,116755.29,116755.29,95499.7312938383,95499.7312938383,21255.5587061617,21255.5587061617
Bradford city centre,daily,2025-12-28,121161.57,121161.57,99103.83827696013,99103.83827696013,22057.731723039877,22057.731723039877
Bradford city centre,daily,2025-12-29,188074.51,188074.51,153615.61339475063,153615.61339475063,34458.89660524936,34458.89660524936
Bradford city centre,daily,2025-12-30,241239.65,241239.65,197039.86898535563,197039.86898535563,44199.78101464438,44199.78101464438
Bradford city centre,daily,2025-12-31,176594.75,176594.75,144239.16799540055,144239.16799540055,32355.58200459945,32355.58200459945
Bradford city centre,daily,2026-01-01,35941.37,35941.37,29356.214187651953,29356.214187651953,6585.15581234805,6585.15581234805
Bradford city centre,daily,2026-01-02,97590.89,97590.89,79710.34686778998,79710.34686778998,17880.543132210016,17880.543132210016
Bradford city centre,daily,2026-01-03,63570.41,63570.41,51997.27629676678,51997.27629676678,11573.133703233223,11573.133703233223
Bradford city centre,daily,2026-01-04,60940.66,60940.66,49846.278098998,49846.278098998,11094.381901002003,11094.381901002003
Bradford city centre,daily,2026-01-05,62151.37,62151.37,50764.034030311195,50764.034030311195,11387.335969688807,11387.335969688807
