area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Painting the sky - Roberts part,daily,2025-05-08,2471.26,2471.26,1636.9307722352341,1636.9307722352341,834.3292277647661,834.3292277647661
Painting the sky - Roberts part,daily,2025-05-09,4002.91,4002.91,2651.47599098765,2651.47599098765,1351.4340090123496,1351.4340090123496
Painting the sky - Roberts part,daily,2025-05-10,7282.92,7282.92,6037.986328563428,6037.986328563428,1244.9336714365718,1244.9336714365718
Painting the sky - Roberts part,daily,2025-05-11,4649.51,4649.51,3854.728297787007,3854.728297787007,794.7817022129935,794.7817022129935
Painting the sky - Roberts part,daily,2025-05-12,7141.3,7141.3,4730.305076666752,4730.305076666752,2410.994923333248,2410.994923333248
Painting the sky - Roberts part,daily,2025-05-13,8625.76,8625.76,5713.592247645247,5713.592247645247,2912.1677523547532,2912.1677523547532
Painting the sky - Roberts part,daily,2025-05-14,2847.61,2847.61,1886.2201615065899,1886.2201615065899,961.3898384934104,961.3898384934104
Painting the sky - Roberts part,daily,2025-05-15,2562.08,2562.08,1697.0887696674768,1697.0887696674768,864.9912303325233,864.9912303325233
Painting the sky - Roberts part,daily,2025-05-16,2787.14,2787.14,1846.1656128969473,1846.1656128969473,940.9743871030525,940.9743871030525
Painting the sky - Roberts part,daily,2025-05-17,7282.92,7282.92,6037.986328563428,6037.986328563428,1244.9336714365718,1244.9336714365718
Painting the sky - Roberts part,daily,2025-05-18,11307.23,11307.23,9374.385569788252,9374.385569788252,1932.8444302117484,1932.8444302117484
Painting the sky - Roberts part,daily,2025-05-19,5097.4,5097.4,3376.4520602412863,3376.4520602412863,1720.9479397587131,1720.9479397587131
Painting the sky - Roberts part,daily,2025-05-20,18674.48,18674.48,12369.73485893489,12369.73485893489,6304.745141065111,6304.745141065111
Painting the sky - Roberts part,daily,2025-05-21,2847.61,2847.61,1886.2201615065899,1886.2201615065899,961.3898384934104,961.3898384934104
Painting the sky - Roberts part,daily,2025-05-22,10413.26,10413.26,6897.609208778628,6897.609208778628,3515.6507912213715,3515.6507912213715
Painting the sky - Roberts part,daily,2025-05-23,4234.21,4234.21,2804.686129790532,2804.686129790532,1429.523870209468,1429.523870209468
Painting the sky - Roberts part,daily,2025-05-24,5462.19,5462.19,4528.4897464225705,4528.4897464225705,933.7002535774287,933.7002535774287
Painting the sky - Roberts part,daily,2025-05-25,3071.74,3071.74,2546.6604225916835,2546.6604225916835,525.0795774083163,525.0795774083163
Painting the sky - Roberts part,daily,2025-05-26,5097.4,5097.4,3376.4520602412863,3376.4520602412863,1720.9479397587131,1720.9479397587131
Painting the sky - Roberts part,daily,2025-05-27,9268.46,9268.46,6139.308443964364,6139.308443964364,3129.1515560356343,3129.1515560356343
Painting the sky - Roberts part,daily,2025-05-28,7149.1,7149.1,4735.471696133516,4735.471696133516,2413.6283038664847,2413.6283038664847
Painting the sky - Roberts part,daily,2025-05-29,4113.48,4113.48,2724.7161338645833,2724.7161338645833,1388.7638661354163,1388.7638661354163
Painting the sky - Roberts part,daily,2025-05-30,4234.21,4234.21,2804.686129790532,2804.686129790532,1429.523870209468,1429.523870209468
Painting the sky - Roberts part,daily,2025-05-31,12711.88,12711.88,10538.92637161178,10538.92637161178,2172.953628388219,2172.953628388219
Painting the sky - Roberts part,daily,2025-06-01,6801.01,6801.01,5638.453450047943,5638.453450047943,1162.5565499520576,1162.5565499520576
Painting the sky - Roberts part,daily,2025-06-02,18448.71,18448.71,12220.18772085652,12220.18772085652,6228.522279143479,6228.522279143479
Painting the sky - Roberts part,daily,2025-06-03,9842.39,9842.39,6519.472278651516,6519.472278651516,3322.917721348484,3322.917721348484
Painting the sky - Roberts part,daily,2025-06-04,11396.26,11396.26,7548.735739013098,7548.735739013098,3847.524260986902,3847.524260986902
Painting the sky - Roberts part,daily,2025-06-05,5484.64,5484.64,3632.954845152778,3632.954845152778,1851.685154847222,1851.685154847222
Painting the sky - Roberts part,daily,2025-06-06,22297.14,22297.14,14769.338150917802,14769.338150917802,7527.801849082198,7527.801849082198
Painting the sky - Roberts part,daily,2025-06-07,4908.66,4908.66,4069.5795054135097,4069.5795054135097,839.0804945864903,839.0804945864903
Painting the sky - Roberts part,daily,2025-06-08,5163.64,5163.64,4280.9735278738835,4280.9735278738835,882.666472126117,882.666472126117
Painting the sky - Roberts part,daily,2025-06-09,4098.74,4098.74,2714.952547846622,2714.952547846622,1383.787452153378,1383.787452153378
Painting the sky - Roberts part,daily,2025-06-10,8587.59,8587.59,5688.30893161366,5688.30893161366,2899.28106838634,2899.28106838634
Painting the sky - Roberts part,daily,2025-06-11,11384.66,11384.66,7541.052048524064,7541.052048524064,3843.6079514759354,3843.6079514759354
Painting the sky - Roberts part,daily,2025-06-12,10083.38,10083.38,6679.100948561185,6679.100948561185,3404.279051438815,3404.279051438815
Painting the sky - Roberts part,daily,2025-06-13,4234.21,4234.21,2804.686129790532,2804.686129790532,1429.523870209468,1429.523870209468
Painting the sky - Roberts part,daily,2025-06-14,4908.66,4908.66,4069.5795054135097,4069.5795054135097,839.0804945864903,839.0804945864903
Painting the sky - Roberts part,daily,2025-06-15,7132.67,7132.67,5913.419884627939,5913.419884627939,1219.2501153720611,1219.2501153720611
Painting the sky - Roberts part,daily,2025-06-16,12635.57,12635.57,8369.63870969965,8369.63870969965,4265.93129030035,4265.93129030035
Painting the sky - Roberts part,daily,2025-06-17,11260.56,11260.56,7458.849808033629,7458.849808033629,3801.7101919663705,3801.7101919663705
Painting the sky - Roberts part,daily,2025-06-18,14298.21,14298.21,9470.950016138142,9470.950016138142,4827.259983861857,4827.259983861857
Painting the sky - Roberts part,daily,2025-06-19,5920.23,5920.23,3921.4840468870934,3921.4840468870934,1998.745953112906,1998.745953112906
Painting the sky - Roberts part,daily,2025-06-20,11433.87,11433.87,7573.648118262456,7573.648118262456,3860.2218817375447,3860.2218817375447
Painting the sky - Roberts part,daily,2025-06-21,7027.62,7027.62,5826.327006521961,5826.327006521961,1201.292993478039,1201.292993478039
Painting the sky - Roberts part,daily,2025-06-22,8547.74,8547.74,7086.599504060838,7086.599504060838,1461.140495939162,1461.140495939162
Painting the sky - Roberts part,daily,2025-06-23,4098.74,4098.74,2714.952547846622,2714.952547846622,1383.787452153378,1383.787452153378
Painting the sky - Roberts part,daily,2025-06-24,13247.4,13247.4,8774.907015898383,8774.907015898383,4472.4929841016165,4472.4929841016165
Painting the sky - Roberts part,daily,2025-06-25,34604.35,34604.35,22921.475428808913,22921.475428808913,11682.874571191083,11682.874571191083
Painting the sky - Roberts part,daily,2025-06-26,12411.23,12411.23,8221.038785190187,8221.038785190187,4190.191214809812,4190.191214809812
Painting the sky - Roberts part,daily,2025-06-27,7553.43,7553.43,5003.294676774109,5003.294676774109,2550.135323225891,2550.135323225891
Painting the sky - Roberts part,daily,2025-06-28,26935.34,26935.34,22331.045058191998,22331.045058191998,4604.294941808004,4604.294941808004
Painting the sky - Roberts part,daily,2025-06-29,32464.37,32464.37,26914.949254615552,26914.949254615552,5549.4207453844465,5549.4207453844465
Painting the sky - Roberts part,daily,2025-06-30,4098.74,4098.74,2714.952547846622,2714.952547846622,1383.787452153378,1383.787452153378
Painting the sky - Roberts part,daily,2025-07-01,6548.11,6548.11,4337.383666219361,4337.383666219361,2210.726333780639,2210.726333780639
Painting the sky - Roberts part,daily,2025-07-02,7149.1,7149.1,4735.471696133516,4735.471696133516,2413.6283038664847,2413.6283038664847
Painting the sky - Roberts part,daily,2025-07-03,8360.37,8360.37,5537.801332224163,5537.801332224163,2822.5686677758376,2822.5686677758376
