,datestamp,estimated_actual_footfall,year,month,weekday,week_of_year,Sin_weekday,Cos_weekday,Sin_monthday,Cos_monthday,Sin_week_of_year,Cos_week_of_year,Sin_month,Cos_month,is_weekend,bank_hol,school_hol,covid,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,daylight_duration,area_name,area_Bradford - BID,area_Bradford - City Centre,area_Bradford - Lister Park,area_Bradford - Local Authority,area_Bradford - Roberts Park
15683,2022-12-24,8681.13,2022,12,5,51,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,6.5916667,0.6,28.28464,26692.902,Bradford - Lister Park,0,0,1,0,0
15684,2022-12-24,725294.0,2022,12,5,51,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,6.728667,0.6,31.062386,26692.902,Bradford - Local Authority,0,0,0,1,0
15685,2022-12-24,1837.52,2022,12,5,51,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,6.5916667,0.6,28.28464,26692.902,Bradford - Roberts Park,0,0,0,0,1
15691,2022-12-25,46190.04,2022,12,6,51,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,7.6312504,0.0,27.497026,26713.945,Bradford - BID,1,0,0,0,0
15692,2022-12-25,54669.35,2022,12,6,51,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,7.6312504,0.0,27.497026,26713.945,Bradford - City Centre,0,1,0,0,0
15693,2022-12-25,22516.61,2022,12,6,51,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,7.6312504,0.0,27.497026,26713.945,Bradford - Lister Park,0,0,1,0,0
15694,2022-12-25,685092.0,2022,12,6,51,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,7.657833,0.1,27.0,26713.945,Bradford - Local Authority,0,0,0,1,0
15695,2022-12-25,2198.35,2022,12,6,51,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,-0.2348860457809837,0.9720229140804107,-2.4492935982947064e-16,1.0,1,0,1,0,7.6312504,0.0,27.497026,26713.945,Bradford - Roberts Park,0,0,0,0,1
15702,2022-12-26,52695.385,2022,12,0,52,0.0,1.0,-0.8486442574947509,0.5289640103269624,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,3.7375,1.2,34.614334,26742.232,Bradford - BID,1,0,0,0,0
15703,2022-12-26,61982.205,2022,12,0,52,0.0,1.0,-0.8486442574947509,0.5289640103269624,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,3.7375,1.2,34.614334,26742.232,Bradford - City Centre,0,1,0,0,0
15704,2022-12-26,15190.545,2022,12,0,52,0.0,1.0,-0.8486442574947509,0.5289640103269624,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,3.7375,1.2,34.614334,26742.232,Bradford - Lister Park,0,0,1,0,0
15705,2022-12-26,683362.0,2022,12,0,52,0.0,1.0,-0.8486442574947509,0.5289640103269624,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,3.5245001,2.8,35.281837,26742.232,Bradford - Local Authority,0,0,0,1,0
15706,2022-12-26,10859.895,2022,12,0,52,0.0,1.0,-0.8486442574947509,0.5289640103269624,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,3.7375,1.2,34.614334,26742.232,Bradford - Roberts Park,0,0,0,0,1
15712,2022-12-27,95474.95,2022,12,1,52,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,4.76875,6.6999993,38.12092,26777.781,Bradford - BID,1,0,0,0,0
15713,2022-12-27,57792.14,2022,12,1,52,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,4.76875,6.6999993,38.12092,26777.781,Bradford - City Centre,0,1,0,0,0
15714,2022-12-27,10098.66,2022,12,1,52,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,4.76875,6.6999993,38.12092,26777.781,Bradford - Lister Park,0,0,1,0,0
15715,2022-12-27,677335.0,2022,12,1,52,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,4.9515834,8.400001,41.643456,26777.781,Bradford - Local Authority,0,0,0,1,0
15716,2022-12-27,21643.33,2022,12,1,52,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,1,1,0,4.76875,6.6999993,38.12092,26777.781,Bradford - Roberts Park,0,0,0,0,1
15723,2022-12-28,127273.1,2022,12,2,52,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.2250004,6.2,39.463947,26820.602,Bradford - BID,1,0,0,0,0
15724,2022-12-28,54731.06,2022,12,2,52,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.2250004,6.2,39.463947,26820.602,Bradford - City Centre,0,1,0,0,0
15725,2022-12-28,6351.76,2022,12,2,52,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.2250004,6.2,39.463947,26820.602,Bradford - Lister Park,0,0,1,0,0
15726,2022-12-28,661575.0,2022,12,2,52,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.3619995,7.6999993,39.047966,26820.602,Bradford - Local Authority,0,0,0,1,0
15727,2022-12-28,2962.78,2022,12,2,52,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.2250004,6.2,39.463947,26820.602,Bradford - Roberts Park,0,0,0,0,1
15734,2022-12-29,118432.04,2022,12,3,52,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,5.8500004,1.0,38.423992,26870.793,Bradford - BID,1,0,0,0,0
15735,2022-12-29,57594.3,2022,12,3,52,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,5.8500004,1.0,38.423992,26870.793,Bradford - City Centre,0,1,0,0,0
15736,2022-12-29,64185.88,2022,12,3,52,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,5.8500004,1.0,38.423992,26870.793,Bradford - Lister Park,0,0,1,0,0
15737,2022-12-29,673463.0,2022,12,3,52,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,5.634917,2.1999998,38.059677,26870.793,Bradford - Local Authority,0,0,0,1,0
15738,2022-12-29,2751.51,2022,12,3,52,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,5.8500004,1.0,38.423992,26870.793,Bradford - Roberts Park,0,0,0,0,1
15745,2022-12-30,104747.08,2022,12,4,52,-0.8660254037844385,-0.5000000000000004,-0.2012985200886611,0.9795299412524944,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.3333325,1.4,35.230373,26928.871,Bradford - BID,1,0,0,0,0
15746,2022-12-30,31695.73,2022,12,4,52,-0.8660254037844385,-0.5000000000000004,-0.2012985200886611,0.9795299412524944,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.3333325,1.4,35.230373,26928.871,Bradford - City Centre,0,1,0,0,0
15747,2022-12-30,2783.17,2022,12,4,52,-0.8660254037844385,-0.5000000000000004,-0.2012985200886611,0.9795299412524944,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.3333325,1.4,35.230373,26928.871,Bradford - Lister Park,0,0,1,0,0
15748,2022-12-30,660134.0,2022,12,4,52,-0.8660254037844385,-0.5000000000000004,-0.2012985200886611,0.9795299412524944,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.2411666,1.3000002,35.538033,26928.871,Bradford - Local Authority,0,0,0,1,0
15749,2022-12-30,6977.35,2022,12,4,52,-0.8660254037844385,-0.5000000000000004,-0.2012985200886611,0.9795299412524944,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,0,0,1,0,7.3333325,1.4,35.230373,26928.871,Bradford - Roberts Park,0,0,0,0,1
15755,2022-12-31,63704.12,2022,12,5,52,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,1,0,1,0,7.399999,25.5,20.898613,26994.73,Bradford - BID,1,0,0,0,0
15756,2022-12-31,64377.71,2022,12,5,52,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,1,0,1,0,7.399999,25.5,20.898613,26994.73,Bradford - City Centre,0,1,0,0,0
15757,2022-12-31,13494.39,2022,12,5,52,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,1,0,1,0,7.399999,25.5,20.898613,26994.73,Bradford - Lister Park,0,0,1,0,0
15758,2022-12-31,661524.0,2022,12,5,52,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,1,0,1,0,7.645333,26.6,20.88,26994.73,Bradford - Local Authority,0,0,0,1,0
15759,2022-12-31,5538.31,2022,12,5,52,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.1182731709213655,0.992981096013517,-2.4492935982947064e-16,1.0,1,0,1,0,7.399999,25.5,20.898613,26994.73,Bradford - Roberts Park,0,0,0,0,1
15766,2023-01-01,64162.765,2023,1,6,52,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,-0.1182731709213655,0.992981096013517,0.4999999999999999,0.8660254037844387,1,0,1,0,7.0208325,1.3,31.485083,27068.143,Bradford - BID,1,0,0,0,0
15767,2023-01-01,66529.205,2023,1,6,52,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,-0.1182731709213655,0.992981096013517,0.4999999999999999,0.8660254037844387,1,0,1,0,7.0208325,1.3,31.485083,27068.143,Bradford - City Centre,0,1,0,0,0
15768,2023-01-01,10774.59,2023,1,6,52,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,-0.1182731709213655,0.992981096013517,0.4999999999999999,0.8660254037844387,1,0,1,0,7.0208325,1.3,31.485083,27068.143,Bradford - Lister Park,0,0,1,0,0
15769,2023-01-01,674841.0,2023,1,6,52,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,-0.1182731709213655,0.992981096013517,0.4999999999999999,0.8660254037844387,1,0,1,0,6.8557487,1.7000002,31.63087,27068.143,Bradford - Local Authority,0,0,0,1,0
15770,2023-01-01,13031.94,2023,1,6,52,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,-0.1182731709213655,0.992981096013517,0.4999999999999999,0.8660254037844387,1,0,1,0,7.0208325,1.3,31.485083,27068.143,Bradford - Roberts Park,0,0,0,0,1
15777,2023-01-02,88375.48,2023,1,0,1,0.0,1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,2.6416667,0.0,17.731598,27148.88,Bradford - BID,1,0,0,0,0
15778,2023-01-02,58327.785,2023,1,0,1,0.0,1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,2.6416667,0.0,17.731598,27148.88,Bradford - City Centre,0,1,0,0,0
15779,2023-01-02,12807.34,2023,1,0,1,0.0,1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,2.6416667,0.0,17.731598,27148.88,Bradford - Lister Park,0,0,1,0,0
15780,2023-01-02,670381.0,2023,1,0,1,0.0,1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,3.0911663,0.0,19.245697,27148.88,Bradford - Local Authority,0,0,0,1,0
15781,2023-01-02,2929.5,2023,1,0,1,0.0,1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,2.6416667,0.0,17.731598,27148.88,Bradford - Roberts Park,0,0,0,0,1
15787,2023-01-03,92578.41,2023,1,1,1,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,5.5,10.4,36.659946,27236.715,Bradford - BID,1,0,0,0,0
15788,2023-01-03,64742.1,2023,1,1,1,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,5.5,10.4,36.659946,27236.715,Bradford - City Centre,0,1,0,0,0
15789,2023-01-03,8454.43,2023,1,1,1,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,5.5,10.4,36.659946,27236.715,Bradford - Lister Park,0,0,1,0,0
15790,2023-01-03,716418.0,2023,1,1,1,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,6.2849174,9.2,37.008278,27236.715,Bradford - Local Authority,0,0,0,1,0
15791,2023-01-03,2698.02,2023,1,1,1,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,5.5,10.4,36.659946,27236.715,Bradford - Roberts Park,0,0,0,0,1
15798,2023-01-04,62212.850000000006,2023,1,2,1,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,9.73125,2.6999998,39.09606,27331.404,Bradford - BID,1,0,0,0,0
15799,2023-01-04,75066.92,2023,1,2,1,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,9.73125,2.6999998,39.09606,27331.404,Bradford - City Centre,0,1,0,0,0
15800,2023-01-04,7176.26,2023,1,2,1,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,9.73125,2.6999998,39.09606,27331.404,Bradford - Lister Park,0,0,1,0,0
15801,2023-01-04,718722.0,2023,1,2,1,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,9.451583,4.6999993,38.349712,27331.404,Bradford - Local Authority,0,0,0,1,0
15802,2023-01-04,5596.19,2023,1,2,1,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,9.73125,2.6999998,39.09606,27331.404,Bradford - Roberts Park,0,0,0,0,1
15808,2023-01-05,59085.37,2023,1,3,1,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,9.1375,4.8,34.29838,27432.717,Bradford - BID,1,0,0,0,0
15809,2023-01-05,79930.38,2023,1,3,1,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,0,0,9.1375,4.8,34.29838,27432.717,Bradford - City Centre,0,1,0,0,0
