area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,
Baildon,daily,22/08/2019,4634.76,4634.76,2979.283439,2979.283439,1655.476561,1655.476561,
Baildon,daily,23/08/2019,5818.1,5818.1,3739.949636,3739.949636,2078.150364,2078.150364,
Baildon,daily,24/08/2019,5501.62,5501.62,3536.512215,3536.512215,1965.107785,1965.107785,
Baildon,daily,25/08/2019,15238.08,15238.08,13324.01678,13324.01678,1914.063221,1914.063221,
Baildon,daily,26/08/2019,10085.88,10085.88,8818.987324,8818.987324,1266.892676,1266.892676,
Baildon,daily,26/08/2019,10953.79,10953.79,7041.237332,7041.237332,3912.552668,3912.552668,
Baildon,daily,27/08/2019,5501.62,5501.62,3536.512215,3536.512215,1965.107785,1965.107785,
Baildon,daily,28/08/2019,3089.84,3089.84,1986.188959,1986.188959,1103.651041,1103.651041,
Baildon,daily,29/08/2019,8477.61,8477.61,5449.516927,5449.516927,3028.093073,3028.093073,
Baildon,daily,30/08/2019,13155.7,13155.7,8456.653448,8456.653448,4699.046552,4699.046552,
Baildon,daily,31/08/2019,10035.83,10035.83,8775.22413,8775.22413,1260.60587,1260.60587,
Baildon,daily,01/09/2019,8075.87,8075.87,7061.455734,7061.455734,1014.414266,1014.414266,
Baildon,daily,01/09/2019,9842.35,9842.35,6326.789381,6326.789381,3515.560619,3515.560619,
Baildon,daily,02/09/2019,7746.58,7746.58,4979.601425,4979.601425,2766.978575,2766.978575,
Baildon,daily,02/09/2019,5871.3,5871.3,3774.147281,3774.147281,2097.152719,2097.152719,
Baildon,daily,03/09/2019,6777.45,6777.45,4356.632175,4356.632175,2420.817825,2420.817825,
Baildon,daily,04/09/2019,9890.72,9890.72,6357.88224,6357.88224,3532.83776,3532.83776,
Baildon,daily,05/09/2019,13873.93,13873.93,12131.21838,12131.21838,1742.711624,1742.711624,
Baildon,daily,06/09/2019,8588.62,8588.62,7509.798937,7509.798937,1078.821063,1078.821063,
Baildon,daily,07/09/2019,9578.29,9578.29,6157.048211,6157.048211,3421.241789,3421.241789,
Baildon,daily,08/09/2019,9089.63,9089.63,5842.931268,5842.931268,3246.698732,3246.698732,
Baildon,daily,09/09/2019,4881.54,4881.54,3137.916802,3137.916802,1743.623198,1743.623198,
Baildon,daily,09/09/2019,9170.9,9170.9,5895.172671,5895.172671,3275.727329,3275.727329,
Baildon,daily,10/09/2019,22875.6,22875.6,14704.73039,14704.73039,8170.869608,8170.869608,
Baildon,daily,11/09/2019,10576.74,10576.74,9248.190141,9248.190141,1328.549859,1328.549859,
Baildon,daily,12/09/2019,11762.68,11762.68,10285.1636,10285.1636,1477.516404,1477.516404,
Baildon,daily,13/09/2019,10609.48,10609.48,6819.910428,6819.910428,3789.569572,3789.569572,
Baildon,daily,14/09/2019,5241.67,5241.67,3369.413006,3369.413006,1872.256994,1872.256994,
Baildon,daily,15/09/2019,5576.26,5576.26,3584.491768,3584.491768,1991.768232,1991.768232,
Baildon,daily,16/09/2019,3680.55,3680.55,2365.904957,2365.904957,1314.645043,1314.645043,
Baildon,daily,16/09/2019,7507.72,7507.72,4826.05914,4826.05914,2681.66086,2681.66086,
Baildon,daily,17/09/2019,11660.01,11660.01,10195.39003,10195.39003,1464.619971,1464.619971,
Baildon,daily,18/09/2019,18335.92,18335.92,16032.73547,16032.73547,2303.184528,2303.184528,
Baildon,daily,19/09/2019,8727.15,8727.15,5609.924454,5609.924454,3117.225546,3117.225546,
Baildon,daily,20/09/2019,10209.12,10209.12,6562.553863,6562.553863,3646.566137,3646.566137,
Baildon,daily,21/09/2019,25083.69,25083.69,16124.11909,16124.11909,8959.570909,8959.570909,
Baildon,daily,22/09/2019,6763.54,6763.54,4347.690648,4347.690648,2415.849352,2415.849352,
Baildon,daily,23/09/2019,7119.52,7119.52,4576.519178,4576.519178,2543.000822,2543.000822,
Baildon,daily,23/09/2019,8040.83,8040.83,7030.817127,7030.817127,1010.012873,1010.012873,
Baildon,daily,24/09/2019,7512.92,7512.92,6569.218179,6569.218179,943.7018215,943.7018215,
Baildon,daily,25/09/2019,9854.65,9854.65,6334.69598,6334.69598,3519.95402,3519.95402,
Baildon,daily,26/09/2019,7762.3,7762.3,4989.706444,4989.706444,2772.593556,2772.593556,
Baildon,daily,27/09/2019,6916.02,6916.02,4445.706757,4445.706757,2470.313243,2470.313243,
Baildon,daily,28/09/2019,4710.14,4710.14,3027.738674,3027.738674,1682.401326,1682.401326,
Baildon,daily,29/09/2019,3965.84,3965.84,2549.293045,2549.293045,1416.546955,1416.546955,
Baildon,daily,30/09/2019,11077.65,11077.65,9686.180574,9686.180574,1391.469426,1391.469426,
Baildon,daily,30/09/2019,6320.79,6320.79,5526.832253,5526.832253,793.9577469,793.9577469,
Baildon,daily,01/10/2019,12782,12782,8216.434274,8216.434274,4565.565726,4565.565726,
Baildon,daily,01/10/2019,6649.66,6649.66,4274.487117,4274.487117,2375.172883,2375.172883,
Baildon,daily,02/10/2019,6680.04,6680.04,4294.015773,4294.015773,2386.024227,2386.024227,
Baildon,daily,03/10/2019,6148.87,6148.87,3952.572853,3952.572853,2196.297147,2196.297147,
Baildon,daily,04/10/2019,8543.51,8543.51,5491.878296,5491.878296,3051.631704,3051.631704,
Baildon,daily,05/10/2019,7085.79,7085.79,6195.740202,6195.740202,890.0497981,890.0497981,
Baildon,daily,06/10/2019,5383.69,5383.69,4707.441876,4707.441876,676.2481244,676.2481244,
Baildon,daily,07/10/2019,5807.27,5807.27,3732.987972,3732.987972,2074.282028,2074.282028,
Baildon,daily,07/10/2019,12856.22,12856.22,8264.143846,8264.143846,4592.076154,4592.076154,
Baildon,daily,08/10/2019,6916.02,6916.02,4445.706757,4445.706757,2470.313243,2470.313243,
Baildon,daily,09/10/2019,5928.14,5928.14,3810.684766,3810.684766,2117.455234,2117.455234,
Baildon,daily,10/10/2019,23088.69,23088.69,14841.70739,14841.70739,8246.982611,8246.982611,
Baildon,daily,11/10/2019,6598.58,6598.58,5769.728905,5769.728905,828.8510945,828.8510945,
Baildon,daily,12/10/2019,3782.15,3782.15,3307.072155,3307.072155,475.0778451,475.0778451,
Baildon,daily,13/10/2019,17619.65,17619.65,11326.13802,11326.13802,6293.511982,6293.511982,
Baildon,daily,14/10/2019,5410.83,5410.83,3478.151233,3478.151233,1932.678767,1932.678767,
Baildon,daily,14/10/2019,11351.59,11351.59,7296.948297,7296.948297,4054.641703,4054.641703,
Baildon,daily,15/10/2019,3074.59,3074.59,1976.386063,1976.386063,1098.203937,1098.203937,
Baildon,daily,16/10/2019,7978.22,7978.22,5128.502601,5128.502601,2849.717399,2849.717399,
Baildon,daily,17/10/2019,7214.44,7214.44,6308.230408,6308.230408,906.2095921,906.2095921,
Baildon,daily,18/10/2019,1690.62,1690.62,1478.260335,1478.260335,212.3596649,212.3596649,
Baildon,daily,19/10/2019,6846.62,6846.62,4401.095543,4401.095543,2445.524457,2445.524457,
Baildon,daily,20/10/2019,6805.29,6805.29,4374.528086,4374.528086,2430.761914,2430.761914,
Baildon,daily,21/10/2019,3736.25,3736.25,2401.709635,2401.709635,1334.540365,1334.540365,
Baildon,daily,21/10/2019,2972.2,2972.2,1910.568452,1910.568452,1061.631548,1061.631548,
Baildon,daily,22/10/2019,11443.2,11443.2,7355.836385,7355.836385,4087.363615,4087.363615,
Baildon,daily,23/10/2019,4318.14,4318.14,3775.73617,3775.73617,542.4038301,542.4038301,
Baildon,daily,24/10/2019,2102.77,2102.77,1838.639957,1838.639957,264.1300425,264.1300425,
Baildon,daily,25/10/2019,5198.86,5198.86,3341.894186,3341.894186,1856.965814,1856.965814,
Baildon,daily,26/10/2019,5106.87,5106.87,3282.761829,3282.761829,1824.108171,1824.108171,
Baildon,daily,27/10/2019,5114.37,5114.37,3287.582926,3287.582926,1826.787074,1826.787074,
Baildon,daily,28/10/2019,5299.34,5299.34,3406.484025,3406.484025,1892.855975,1892.855975,
Baildon,daily,28/10/2019,4977.66,4977.66,3199.703976,3199.703976,1777.956024,1777.956024,
Baildon,daily,29/10/2019,4206.68,4206.68,3678.276719,3678.276719,528.403281,528.403281,
Baildon,daily,30/10/2019,6012.04,6012.04,5256.864503,5256.864503,755.1754975,755.1754975,
Baildon,daily,31/10/2019,4751.4,4751.4,3054.261133,3054.261133,1697.138867,1697.138867,
Baildon,daily,01/11/2019,4831.1,4831.1,3105.49332,3105.49332,1725.60668,1725.60668,
Baildon,daily,01/11/2019,5357.89,5357.89,3444.120719,3444.120719,1913.769281,1913.769281,
Baildon,daily,02/11/2019,5500.55,5500.55,3535.824405,3535.824405,1964.725595,1964.725595,
Baildon,daily,03/11/2019,12526.51,12526.51,8052.20201,8052.20201,4474.30799,4474.30799,
Baildon,daily,04/11/2019,3820.8,3820.8,3340.867308,3340.867308,479.9326919,479.9326919,
Baildon,daily,04/11/2019,3358.16,3358.16,2936.339761,2936.339761,421.8202388,421.8202388,
Baildon,daily,05/11/2019,3231.35,3231.35,2077.15341,2077.15341,1154.19659,1154.19659,
Baildon,daily,06/11/2019,4328.67,4328.67,2782.524843,2782.524843,1546.145157,1546.145157,
Baildon,daily,07/11/2019,4451.61,4451.61,2861.552259,2861.552259,1590.057741,1590.057741,
Baildon,daily,08/11/2019,5756.21,5756.21,3700.165947,3700.165947,2056.044053,2056.044053,
Baildon,daily,09/11/2019,15054.64,15054.64,9677.316545,9677.316545,5377.323455,5377.323455,
Baildon,daily,10/11/2019,5010.03,5010.03,4380.717504,4380.717504,629.3124959,629.3124959,
Baildon,daily,11/11/2019,5037.24,5037.24,4404.509642,4404.509642,632.7303582,632.7303582,
Baildon,daily,11/11/2019,4363.58,4363.58,2804.965441,2804.965441,1558.614559,1558.614559,
Baildon,daily,12/11/2019,5720.13,5720.13,3676.973258,3676.973258,2043.156742,2043.156742,
Baildon,daily,13/11/2019,11156.36,11156.36,7171.451938,7171.451938,3984.908062,3984.908062,
Baildon,daily,14/11/2019,9086.25,9086.25,5840.75856,5840.75856,3245.49144,3245.49144,
Baildon,daily,15/11/2019,4227.21,4227.21,2717.305048,2717.305048,1509.904952,1509.904952,
Baildon,daily,16/11/2019,2738.05,2738.05,2394.122103,2394.122103,343.9278965,343.9278965,
Baildon,daily,17/11/2019,10405.45,10405.45,9098.415968,9098.415968,1307.034032,1307.034032,
Baildon,daily,18/11/2019,3810.45,3810.45,2449.406351,2449.406351,1361.043649,1361.043649,
Baildon,daily,18/11/2019,3.2,3.2,2.057001226,2.057001226,1.142998774,1.142998774,
Baildon,daily,19/11/2019,7570.38,7570.38,4866.337795,4866.337795,2704.042205,2704.042205,
Baildon,daily,20/11/2019,16820.72,16820.72,10812.57552,10812.57552,6008.144479,6008.144479,
Baildon,daily,21/11/2019,3708.84,3708.84,2384.090134,2384.090134,1324.749866,1324.749866,
Baildon,daily,22/11/2019,4746.35,4746.35,4150.158487,4150.158487,596.1915128,596.1915128,
Baildon,daily,23/11/2019,3896.95,3896.95,3407.452067,3407.452067,489.4979333,489.4979333,
Baildon,daily,24/11/2019,12004.07,12004.07,7716.370847,7716.370847,4287.699153,4287.699153,
Baildon,daily,25/11/2019,15646.41,15646.41,10057.71392,10057.71392,5588.696076,5588.696076,
Baildon,daily,25/11/2019,6690.73,6690.73,4300.887442,4300.887442,2389.842558,2389.842558,
Baildon,daily,26/11/2019,9018.06,9018.06,5796.92515,5796.92515,3221.13485,3221.13485,
Baildon,daily,27/11/2019,12986,12986,8347.568102,8347.568102,4638.431898,4638.431898,
Baildon,daily,28/11/2019,4693.87,4693.87,4104.270528,4104.270528,589.5994725,589.5994725,
Baildon,daily,29/11/2019,4703.23,4703.23,4112.454813,4112.454813,590.775187,590.775187,
Baildon,daily,30/11/2019,17757.05,17757.05,11414.46051,11414.46051,6342.589492,6342.589492,
Baildon,daily,01/12/2019,13010.7,13010.7,8363.44558,8363.44558,4647.25442,4647.25442,
Baildon,daily,01/12/2019,17062.46,17062.46,10967.96911,10967.96911,6094.490892,6094.490892,
Baildon,daily,02/12/2019,9249.29,9249.29,5945.562773,5945.562773,3303.727227,3303.727227,
Baildon,daily,02/12/2019,4435.11,4435.11,2850.945847,2850.945847,1584.164153,1584.164153,
Baildon,daily,03/12/2019,4460.06,4460.06,3899.829524,3899.829524,560.2304757,560.2304757,
Baildon,daily,04/12/2019,4082.07,4082.07,3569.319046,3569.319046,512.7509536,512.7509536,
Baildon,daily,05/12/2019,3907.69,3907.69,2511.913476,2511.913476,1395.776524,1395.776524,
Baildon,daily,06/12/2019,2754.79,2754.79,1770.814503,1770.814503,983.9754974,983.9754974,
Baildon,daily,07/12/2019,4132.18,4132.18,2656.21854,2656.21854,1475.96146,1475.96146,
Baildon,daily,08/12/2019,11212.01,11212.01,7207.224475,7207.224475,4004.785525,4004.785525,
Baildon,daily,09/12/2019,8114.3,8114.3,5215.976578,5215.976578,2898.323422,2898.323422,
Baildon,daily,09/12/2019,6592.18,6592.18,5764.132813,5764.132813,828.0471872,828.0471872,
Baildon,daily,10/12/2019,5010.03,5010.03,4380.717504,4380.717504,629.3124959,629.3124959,
Baildon,daily,11/12/2019,11444.11,11444.11,7356.421345,7356.421345,4087.688655,4087.688655,
Baildon,daily,12/12/2019,19151.05,19151.05,12310.54167,12310.54167,6840.508332,6840.508332,
Baildon,daily,13/12/2019,23270.17,23270.17,14958.36507,14958.36507,8311.804929,8311.804929,
Baildon,daily,14/12/2019,25924.41,25924.41,16664.54474,16664.54474,9259.865262,9259.865262,
Baildon,daily,15/12/2019,10668.1,10668.1,6857.59212,6857.59212,3810.50788,3810.50788,
Baildon,daily,16/12/2019,16121.74,16121.74,14096.67978,14096.67978,2025.060217,2025.060217,
Baildon,daily,16/12/2019,3853.3,3853.3,3369.284966,3369.284966,484.0150339,484.0150339,
Baildon,daily,17/12/2019,4132.18,4132.18,2656.21854,2656.21854,1475.96146,1475.96146,
Baildon,daily,18/12/2019,11079.49,11079.49,7122.038912,7122.038912,3957.451088,3957.451088,
Baildon,daily,19/12/2019,4132.18,4132.18,2656.21854,2656.21854,1475.96146,1475.96146,
Baildon,daily,20/12/2019,12123.49,12123.49,7793.135562,7793.135562,4330.354438,4330.354438,
Baildon,daily,21/12/2019,8777.5,8777.5,5642.290083,5642.290083,3135.209917,3135.209917,
Baildon,daily,22/12/2019,8814.48,8814.48,7707.288544,7707.288544,1107.191456,1107.191456,
Baildon,daily,23/12/2019,5484.24,5484.24,4795.361737,4795.361737,688.8782627,688.8782627,
Baildon,daily,23/12/2019,7129.64,7129.64,4583.024445,4583.024445,2546.615555,2546.615555,
Baildon,daily,24/12/2019,12521.07,12521.07,8048.705108,8048.705108,4472.364892,4472.364892,
Baildon,daily,25/12/2019,12244,12244,7870.600942,7870.600942,4373.399058,4373.399058,
Baildon,daily,26/12/2019,12586.61,12586.61,8090.835064,8090.835064,4495.774936,4495.774936,
Baildon,daily,27/12/2019,4294.31,4294.31,2760.437793,2760.437793,1533.872207,1533.872207,
Baildon,daily,28/12/2019,4964.07,4964.07,4340.530564,4340.530564,623.5394362,623.5394362,
Baildon,daily,29/12/2019,4918.94,4918.94,4301.069367,4301.069367,617.8706332,617.8706332,
Baildon,daily,30/12/2019,2754.79,2754.79,1770.814503,1770.814503,983.9754974,983.9754974,
Baildon,daily,30/12/2019,12021.88,12021.88,7727.819345,7727.819345,4294.060655,4294.060655,
Baildon,daily,31/12/2019,15527.22,15527.22,9981.097057,9981.097057,5546.122943,5546.122943,
Baildon,daily,01/01/2020,10821.67,10821.67,6956.308894,6956.308894,3865.361106,3865.361106,
Baildon,daily,01/01/2020,11090.86,11090.86,7129.347694,7129.347694,3961.512306,3961.512306,
Baildon,daily,02/01/2020,12681.64,12681.64,11088.69255,11088.69255,1592.947451,1592.947451,
Baildon,daily,03/01/2020,5253.24,5253.24,4593.377768,4593.377768,659.8622315,659.8622315,
Baildon,daily,04/01/2020,8719.02,8719.02,5604.698385,5604.698385,3114.321615,3114.321615,
Baildon,daily,05/01/2020,9576.7,9576.7,6156.026139,6156.026139,3420.673861,3420.673861,
Baildon,daily,06/01/2020,9749.25,9749.25,6266.943502,6266.943502,3482.306498,3482.306498,
Baildon,daily,06/01/2020,4546.92,4546.92,2922.818755,2922.818755,1624.101245,1624.101245,
Baildon,daily,07/01/2020,13604.01,13604.01,8744.832892,8744.832892,4859.177108,4859.177108,
Baildon,daily,08/01/2020,15457.61,15457.61,13515.9715,13515.9715,1941.638499,1941.638499,
Baildon,daily,09/01/2020,11593.13,11593.13,10136.91086,10136.91086,1456.219139,1456.219139,
Baildon,daily,10/01/2020,8657.33,8657.33,5565.043258,5565.043258,3092.286742,3092.286742,
Baildon,daily,11/01/2020,13415.29,13415.29,8623.521244,8623.521244,4791.768756,4791.768756,
Baildon,daily,12/01/2020,20731.89,20731.89,13326.72599,13326.72599,7405.164014,7405.164014,
Baildon,daily,13/01/2020,12363.47,12363.47,7947.397798,7947.397798,4416.072202,4416.072202,
Baildon,daily,13/01/2020,8870.22,8870.22,5701.891693,5701.891693,3168.328307,3168.328307,
Baildon,daily,14/01/2020,12297.35,12297.35,10752.67342,10752.67342,1544.676583,1544.676583,
Baildon,daily,15/01/2020,13197.15,13197.15,11539.44907,11539.44907,1657.700933,1657.700933,
Baildon,daily,16/01/2020,5410.83,5410.83,3478.151233,3478.151233,1932.678767,1932.678767,
Baildon,daily,17/01/2020,16855.29,16855.29,10834.79756,10834.79756,6020.492437,6020.492437,
Baildon,daily,18/01/2020,9653.44,9653.44,6205.3556,6205.3556,3448.0844,3448.0844,
Baildon,daily,19/01/2020,11994.14,11994.14,7709.987715,7709.987715,4284.152285,4284.152285,
Baildon,daily,20/01/2020,12783.04,12783.04,8217.102799,8217.102799,4565.937201,4565.937201,
Baildon,daily,20/01/2020,10569.54,10569.54,9241.894537,9241.894537,1327.645463,1327.645463,
Baildon,daily,21/01/2020,29183.5,29183.5,25517.74526,25517.74526,3665.754741,3665.754741,
Baildon,daily,22/01/2020,8974.13,8974.13,5768.68638,5768.68638,3205.44362,3205.44362,
Baildon,daily,23/01/2020,14380,14380,9243.649261,9243.649261,5136.350739,5136.350739,
Baildon,daily,24/01/2020,19739.16,19739.16,12688.58635,12688.58635,7050.573648,7050.573648,
Baildon,daily,25/01/2020,24416.1,24416.1,15694.98364,15694.98364,8721.116362,8721.116362,
Baildon,daily,26/01/2020,7014.51,7014.51,4509.017398,4509.017398,2505.492602,2505.492602,
Baildon,daily,27/01/2020,9837.88,9837.88,8602.138734,8602.138734,1235.741266,1235.741266,
Baildon,daily,27/01/2020,26713.39,26713.39,23357.90707,23357.90707,3355.482928,3355.482928,
Baildon,daily,28/01/2020,17807.22,17807.22,11446.71043,11446.71043,6360.509569,6360.509569,
Baildon,daily,29/01/2020,8264.36,8264.36,5312.43708,5312.43708,2951.92292,2951.92292,
Baildon,daily,30/01/2020,32117.64,32117.64,20645.63277,20645.63277,11472.00723,11472.00723,
Baildon,daily,31/01/2020,12077.91,12077.91,7763.836151,7763.836151,4314.073849,4314.073849,
Baildon,daily,01/02/2020,4132.18,4132.18,2656.21854,2656.21854,1475.96146,1475.96146,
Baildon,daily,01/02/2020,11641,11641,10178.76788,10178.76788,1462.232115,1462.232115,
Baildon,daily,02/02/2020,24048.15,24048.15,21027.44927,21027.44927,3020.700734,3020.700734,
Baildon,daily,03/02/2020,12280.14,12280.14,7893.8322,7893.8322,4386.3078,4386.3078,
Baildon,daily,03/02/2020,10405.45,10405.45,6688.757316,6688.757316,3716.692684,3716.692684,
Baildon,daily,04/02/2020,8324.62,8324.62,5351.172984,5351.172984,2973.447016,2973.447016,
Baildon,daily,05/02/2020,15683.45,15683.45,10081.52371,10081.52371,5601.926286,5601.926286,
Baildon,daily,06/02/2020,11512.41,11512.41,7400.325465,7400.325465,4112.084535,4112.084535,
Baildon,daily,07/02/2020,14068.06,14068.06,12300.96361,12300.96361,1767.096395,1767.096395,
Baildon,daily,08/02/2020,16380.97,16380.97,14323.34777,14323.34777,2057.622233,2057.622233,
Baildon,daily,09/02/2020,16081.66,16081.66,10337.49823,10337.49823,5744.161768,5744.161768,
Baildon,daily,10/02/2020,10868.26,10868.26,6986.257546,6986.257546,3882.002454,3882.002454,
Baildon,daily,10/02/2020,13796.08,13796.08,8868.297962,8868.297962,4927.782038,4927.782038,
Baildon,daily,11/02/2020,10020.06,10020.06,6441.023659,6441.023659,3579.036341,3579.036341,
Baildon,daily,12/02/2020,5992.24,5992.24,3851.889071,3851.889071,2140.350929,2140.350929,
Baildon,daily,13/02/2020,25765.87,25765.87,22529.40556,22529.40556,3236.464444,3236.464444,
Baildon,daily,14/02/2020,10920.65,10920.65,9548.901426,9548.901426,1371.748574,1371.748574,
Baildon,daily,15/02/2020,13648.1,13648.1,8773.174512,8773.174512,4874.925488,4874.925488,
Baildon,daily,16/02/2020,30627.36,30627.36,19687.66159,19687.66159,10939.69841,10939.69841,
Baildon,daily,17/02/2020,17454.3,17454.3,11219.84891,11219.84891,6234.451092,6234.451092,
Baildon,daily,17/02/2020,26181.45,26181.45,16829.77336,16829.77336,9351.676638,9351.676638,
Baildon,daily,18/02/2020,9188.84,9188.84,5906.704734,5906.704734,3282.135266,3282.135266,
Baildon,daily,19/02/2020,22085.03,22085.03,19310.9178,19310.9178,2774.112201,2774.112201,
Baildon,daily,20/02/2020,10405.45,10405.45,9098.415968,9098.415968,1307.034032,1307.034032,
Baildon,daily,21/02/2020,24351.73,24351.73,15653.60577,15653.60577,8698.124227,8698.124227,
Baildon,daily,22/02/2020,8870.22,8870.22,5701.891693,5701.891693,3168.328307,3168.328307,
Baildon,daily,23/02/2020,10846.46,10846.46,6972.244226,6972.244226,3874.215774,3874.215774,
