area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2024-12-29,2639.18,2639.18,1041.7878577298134,1041.7878577298134,1597.3921422701865,1597.3921422701865
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2024-12-30,6660.2,6660.2,2352.433857344958,2352.433857344958,4307.766142655042,4307.766142655042
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2024-12-31,4633.69,4633.69,1636.654941359232,1636.654941359232,2997.0350586407676,2997.0350586407676
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-01,4560.59,4560.59,1610.8354592157657,1610.8354592157657,2949.7545407842345,2949.7545407842345
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-02,3127.81,3127.81,1104.7665450500185,1104.7665450500185,2023.0434549499814,2023.0434549499814
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-03,2863.17,2863.17,1011.2936619522483,1011.2936619522483,1851.876338047752,1851.876338047752
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-04,2952,2952,1165.270180896494,1165.270180896494,1786.7298191035059,1786.7298191035059
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-05,1127.23,1127.23,444.9618922804725,444.9618922804725,682.2681077195274,682.2681077195274
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-06,6163.85,6163.85,2177.1192203831297,2177.1192203831297,3986.7307796168707,3986.7307796168707
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-07,11496.05,11496.05,4060.4932653269425,4060.4932653269425,7435.556734673057,7435.556734673057
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-08,11537.19,11537.19,4075.024229696057,4075.024229696057,7462.165770303944,7462.165770303944
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-09,9658.07,9658.07,3411.304595148437,3411.304595148437,6246.765404851563,6246.765404851563
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-10,2054.57,2054.57,725.6899237688403,725.6899237688403,1328.8800762311598,1328.8800762311598
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-01-11,4730.76,4730.76,1867.4165179464424,1867.4165179464424,2863.3434820535576,2863.3434820535576
